barcode,brand,name,name_ar,name_fr,category,category_fr,unit,indicative_price,vat_rate,is_algerian_origin,image_url
4056489367260,Milbona,Mon p'tit plaisir,Mon p'tit plaisir,Mon p'tit plaisir,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,300 g,100.0,9.0,False,https://images.openfoodfacts.net/images/products/405/648/936/7260/front_en.36.400.jpg
8480000213587,Hacendado,Griego Ligero Natural,Griego Ligero Natural,Greek Yogurt,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,1 kg,100.0,9.0,False,https://images.openfoodfacts.net/images/products/848/000/021/3587/front_es.127.400.jpg
5052320269839,TESCO finest,Greek Yogurt,Greek Yogurt,Greek Yogurt,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,500g,100.0,9.0,False,https://images.openfoodfacts.net/images/products/505/232/026/9839/front_en.20.400.jpg
20072360,DANPAK,SPREADABLE SLIGHTLY SALTED,SPREADABLE SLIGHTLY SALTED,SPREADABLE SLIGHTLY SALTED,زيوت ودهون,Huiles & Margarines,500 g,100.0,9.0,False,https://images.openfoodfacts.net/images/products/000/002/007/2360/front_en.3.400.jpg
20994945,Milbona,Natural Cottage Cheese,Natural Cottage Cheese,Natural Cottage Cheese,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,300 g,100.0,9.0,False,https://images.openfoodfacts.net/images/products/000/002/099/4945/front_en.109.400.jpg
4088600046648,Emporium,Soft Cheese Original,Soft Cheese Original,Soft Cheese Original,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,200g,100.0,9.0,False,https://images.openfoodfacts.net/images/products/408/860/004/6648/front_en.36.400.jpg
6111028001246,,vach,vach,vach,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,Unité,100.0,9.0,False,https://images.openfoodfacts.net/images/products/611/102/800/1246/front_fr.4.400.jpg
5010171005006,COUNTRY LIFE,BUTTER WITH VEGETABLE OIL BLENDED SPREAD 66%,BUTTER WITH VEGETABLE OIL BLENDED SPREAD 66%,BUTTER WITH VEGETABLE OIL BLENDED SPREAD 66%,زيوت ودهون,Huiles & Margarines,500g,100.0,9.0,False,https://images.openfoodfacts.net/images/products/501/017/100/5006/front_en.3.400.jpg
3176571983008,candia,Viva lait 1/2 écrémé,Viva lait 1/2 écrémé,Viva lait 1/2 écrémé,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,1 L,100.0,9.0,False,https://images.openfoodfacts.net/images/products/317/657/198/3008/front_fr.112.400.jpg
3480341000704,Elle & Vire,Carré Frais 0% Ail & Fines Herbes,Carré Frais 0% Ail & Fines Herbes,Carré Frais 0% Ail & Fines Herbes,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,200 g (8 portions),100.0,9.0,False,https://images.openfoodfacts.net/images/products/348/034/100/0704/front_fr.169.400.jpg
6111242660373,Badaouia,Beurre Badaouia,Beurre Badaouia,Beurre Badaouia,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,200 g,100.0,9.0,False,https://images.openfoodfacts.net/images/products/611/124/266/0373/front_en.35.400.jpg
6111032007968,Danette,Crème caramel,Crème caramel,Crème caramel,مواد غذائية عامة,Épicerie Générale,80g,100.0,19.0,False,https://images.openfoodfacts.net/images/products/611/103/200/7968/front_ar.27.400.jpg
3252210390014,Lactel,Lait vit d,Lait vit d,Lait vit d,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,1 l,100.0,9.0,False,https://images.openfoodfacts.net/images/products/325/221/039/0014/front_en.206.400.jpg
3254550006013,Isigny Sainte-Mère,Crème sous pression à la vanille 250g,Crème sous pression à la vanille 250g,Crème sous pression à la vanille 250g,مواد غذائية عامة,Épicerie Générale,250 g (244 ml),100.0,19.0,False,https://images.openfoodfacts.net/images/products/325/455/000/6013/front_en.161.400.jpg
5054775188239,TESCO,SALTED BUTTER,SALTED BUTTER,SALTED BUTTER,زيوت ودهون,Huiles & Margarines,250g,100.0,9.0,False,https://images.openfoodfacts.net/images/products/505/477/518/8239/front_en.22.400.jpg
4056489491217,Milbona,Skyr,Skyr,Skyr,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,450 g,100.0,9.0,False,https://images.openfoodfacts.net/images/products/405/648/949/1217/front_en.3.400.jpg
6111266960343,Perly,Perly,Perly,Perly,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,Unité,100.0,9.0,False,https://images.openfoodfacts.net/images/products/611/126/696/0343/front_fr.5.400.jpg
3155251205524,Président,Beurre Tendre Doux,Beurre Tendre Doux,Beurre Tendre Doux,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,250g,100.0,9.0,False,https://images.openfoodfacts.net/images/products/315/525/120/5524/front_fr.152.400.jpg
01206111,Sainsbury's,Greek style natural yogurt,Greek style natural yogurt,Greek style natural yogurt,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,500 g,100.0,9.0,False,https://images.openfoodfacts.net/images/products/000/000/120/6111/front_en.26.400.jpg
5000354908248,Bird's,Original Custard powder,Original Custard powder,Bird's Custard Powder,مواد غذائية عامة,Épicerie Générale,350 g,100.0,19.0,False,https://images.openfoodfacts.net/images/products/500/035/490/8248/front_en.33.400.jpg
3278693504076,Malo,Emprésuré au chocolat,Emprésuré au chocolat,Emprésuré au chocolat,مشروبات ومياه,Boissons & Eaux,4*125 g,100.0,19.0,False,https://images.openfoodfacts.net/images/products/327/869/350/4076/front_fr.106.400.jpg
4056489216155,Lidl,High Protein Pudding vaníliaízű,High Protein Pudding vaníliaízű,High Protein Vanilla Pudding,مواد غذائية عامة,Épicerie Générale,200,100.0,19.0,False,https://images.openfoodfacts.net/images/products/405/648/921/6155/front_en.290.400.jpg
3073780918763,Babybel,Mini Original,Mini Original,Mini babybel,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,10 x 20g,100.0,9.0,False,https://images.openfoodfacts.net/images/products/307/378/091/8763/front_en.41.400.jpg
6111032009443,Danone,Activia ananas fraise,أكتيفيا أناناس فراولة,Activia ananas fraise,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,240 g,100.0,9.0,False,https://images.openfoodfacts.net/images/products/611/103/200/9443/front_en.4.400.jpg
6111245340487,Or Blanc,Or Blanc,ذهب أبيض,Or Blanc,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,16 portions,100.0,9.0,False,https://images.openfoodfacts.net/images/products/611/124/534/0487/front_en.49.400.jpg
3272770096942,St Môret,Le goût primeur - Ligne & plaisir,Le goût primeur - Ligne & plaisir,Le goût primeur - Ligne & plaisir,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,150 g,100.0,9.0,False,https://images.openfoodfacts.net/images/products/327/277/009/6942/front_fr.89.400.jpg
